X,Y,Z,Anomaly
854638.8943631579,987939.3256421053,2702.0843718694737,-6.990182029469685
853944.4206789475,988304.0624842106,2505.933415421579,-5.857708275726905
853944.4206789475,987991.4309052632,2337.8040241805265,-4.112383516354769
854242.0522578948,988043.536168421,2646.0412414557895,-6.7839163093425405
854539.6838368422,988095.641431579,2561.976545835263,-6.584202246513984
854837.3154157895,988356.1677473685,2561.976545835263,-5.9303217751058845
854837.3154157895,988304.0624842106,2449.890285007895,-4.392403137874566
854043.6312052632,987626.6940631579,2309.7824589736842,-4.059171475115844
854043.6312052632,987991.4309052632,2505.933415421579,-6.234574574120686
854837.3154157895,987887.2203789474,2421.868719801053,-4.290194743966094
855234.1575210526,988356.1677473685,2646.0412414557895,-5.240460264848016
854738.1048894738,988095.641431579,2758.127502283158,-6.966036390743328
854539.6838368422,988199.8519578947,2618.0196762489477,-6.9010682617170955
854936.5259421053,988460.3782736842,2618.0196762489477,-6.688261147610445
855432.5785736842,987574.5888,2533.9549806284213,-3.5102689245420677
855134.9469947369,988512.4835368422,2505.933415421579,-4.723359946015516
854440.4733105263,987887.2203789474,2533.9549806284213,-6.242621959519759
854142.841731579,987835.1151157895,2393.8471545942107,-5.203630545668084
855035.7364684211,987783.0098526316,2449.890285007895,-4.7284874645946395
855234.1575210526,988147.7466947369,2646.0412414557895,-5.07929644957528
854440.4733105263,987730.9045894737,2702.0843718694737,-6.354571264370954
854837.3154157895,987730.9045894737,2589.9981110421054,-6.478975003626678
854341.2627842106,987887.2203789474,2758.127502283158,-6.54508815667923
854242.0522578948,988304.0624842106,2561.976545835263,-6.310886923523155
855234.1575210526,987678.7993263159,2477.911850214737,-5.21061524300546
855333.3680473685,988199.8519578947,2533.9549806284213,-5.514185980588707
854837.3154157895,988095.641431579,2561.976545835263,-6.365146363890994
854242.0522578948,987939.3256421053,2674.062806662632,-6.8885778117807455
854738.1048894738,988251.9572210526,2561.976545835263,-6.184727205837322
854638.8943631579,987626.6940631579,2449.890285007895,-5.252723123295318
854043.6312052632,988147.7466947369,2505.933415421579,-6.295546482297563
854539.6838368422,988408.2730105263,2477.911850214737,-5.0302905092596
855234.1575210526,988043.536168421,2477.911850214737,-4.7156270552647035
854936.5259421053,988251.9572210526,2477.911850214737,-4.9045737458299445
854738.1048894738,988199.8519578947,2674.062806662632,-7.14682556617165
854242.0522578948,987626.6940631579,2477.911850214737,-5.51166975555859
854936.5259421053,987783.0098526316,2589.9981110421054,-6.596937670750565
853745.9996263159,988095.641431579,2337.8040241805265,-4.482619307284346
854440.4733105263,988199.8519578947,2618.0196762489477,-6.901166718929951
853646.7891,988512.4835368422,2393.8471545942107,-3.9916545902053726
854242.0522578948,988251.9572210526,2618.0196762489477,-6.863238518920672
854142.841731579,987991.4309052632,2449.890285007895,-6.064618851400864
854936.5259421053,988251.9572210526,2561.976545835263,-6.269726852389009
853745.9996263159,987783.0098526316,2309.7824589736842,-4.122736336885336
854142.841731579,988095.641431579,2421.868719801053,-5.705753536756292
854142.841731579,987678.7993263159,2449.890285007895,-5.308338352129068
854043.6312052632,987626.6940631579,2393.8471545942107,-4.66328537438923
855134.9469947369,987887.2203789474,2477.911850214737,-5.509842443378586
854936.5259421053,987939.3256421053,2674.062806662632,-6.962086536243421
854539.6838368422,988043.536168421,2561.976545835263,-6.484997189638769
855134.9469947369,987678.7993263159,2449.890285007895,-4.633498273503177
855234.1575210526,987626.6940631579,2477.911850214737,-5.0651544454707
855134.9469947369,987626.6940631579,2561.976545835263,-4.9452699261242
854738.1048894738,987730.9045894737,2589.9981110421054,-6.705225834911678
854440.4733105263,988147.7466947369,2758.127502283158,-6.87058910219237
854341.2627842106,987835.1151157895,2589.9981110421054,-6.451982979414257
855333.3680473685,987783.0098526316,2477.911850214737,-4.570731501873665
854539.6838368422,988199.8519578947,2674.062806662632,-7.224957120015264
854539.6838368422,988564.5888,2561.976545835263,-5.74766431463064
855432.5785736842,988095.641431579,2533.9549806284213,-4.907339394022912
854837.3154157895,987835.1151157895,2421.868719801053,-4.486561754658916
853845.2101526316,987835.1151157895,2309.7824589736842,-3.90407363197276
854242.0522578948,988408.2730105263,2449.890285007895,-5.393672806349849
854638.8943631579,988512.4835368422,2533.9549806284213,-5.534374249351181
855035.7364684211,988564.5888,2561.976545835263,-4.965573277421424
854936.5259421053,987626.6940631579,2618.0196762489477,-5.2783433121713275
854440.4733105263,988147.7466947369,2674.062806662632,-7.043454067328492
853845.2101526316,987626.6940631579,2309.7824589736842,-3.9393762753341797
854341.2627842106,987835.1151157895,2730.105937076316,-6.405511960640871
854936.5259421053,988408.2730105263,2618.0196762489477,-6.878394590657037
854341.2627842106,987835.1151157895,2561.976545835263,-6.4695416545528035
854837.3154157895,988356.1677473685,2589.9981110421054,-6.7728493660703135
854936.5259421053,987626.6940631579,2533.9549806284213,-5.440697569311669
854142.841731579,988251.9572210526,2505.933415421579,-6.167054284799331
854738.1048894738,987887.2203789474,2618.0196762489477,-6.95391633202681
854539.6838368422,987835.1151157895,2589.9981110421054,-6.885133126367031
854638.8943631579,987887.2203789474,2589.9981110421054,-6.815992823407223
854242.0522578948,987626.6940631579,2337.8040241805265,-4.1132299898554425
854837.3154157895,987730.9045894737,2561.976545835263,-6.320207070261466
854142.841731579,988512.4835368422,2449.890285007895,-5.469444585455222
855134.9469947369,987835.1151157895,2505.933415421579,-5.693007132737237
854738.1048894738,988304.0624842106,2618.0196762489477,-7.095636609291043
853845.2101526316,987678.7993263159,2337.8040241805265,-4.553109947602278
855432.5785736842,988564.5888,2561.976545835263,-3.6867310581593364
853845.2101526316,987730.9045894737,2337.8040241805265,-4.717320671506621
855234.1575210526,987678.7993263159,2561.976545835263,-4.938841969890518
854539.6838368422,988095.641431579,2533.9549806284213,-6.294722041768792
854738.1048894738,988408.2730105263,2561.976545835263,-6.099515004645659
854738.1048894738,988408.2730105263,2449.890285007895,-4.005678005395455
854936.5259421053,987678.7993263159,2449.890285007895,-5.403053626112763
854242.0522578948,987991.4309052632,2702.0843718694737,-6.718445568777078
853646.7891,988304.0624842106,2393.8471545942107,-4.553071927605452
853745.9996263159,987626.6940631579,2281.7608937668424,-3.704466102588433
854837.3154157895,988043.536168421,2561.976545835263,-6.490475578511947
854142.841731579,988251.9572210526,2618.0196762489477,-6.796923919881764
854936.5259421053,988147.7466947369,2505.933415421579,-5.552501934952922
854539.6838368422,987678.7993263159,2533.9549806284213,-6.0336697851943155
854539.6838368422,988251.9572210526,2589.9981110421054,-7.029831654541332
854341.2627842106,988460.3782736842,2477.911850214737,-5.676929621483313
854440.4733105263,987678.7993263159,2449.890285007895,-5.4714328612305705
854837.3154157895,987835.1151157895,2505.933415421579,-5.851670097412664
854936.5259421053,988564.5888,2561.976545835263,-5.395983495404025
854440.4733105263,987991.4309052632,2393.8471545942107,-4.4289330988019895
854440.4733105263,988512.4835368422,2505.933415421579,-5.529411163327426
854341.2627842106,987730.9045894737,2449.890285007895,-5.630628772375202
854638.8943631579,988043.536168421,2674.062806662632,-7.066349089592426
854539.6838368422,987626.6940631579,2477.911850214737,-5.392087275817895
854440.4733105263,987783.0098526316,2449.890285007895,-5.957673541078192
854638.8943631579,988304.0624842106,2589.9981110421054,-6.8990781257397655
853944.4206789475,988199.8519578947,2365.8255893873684,-4.460287130666443
854539.6838368422,987678.7993263159,2477.911850214737,-5.5949582509081095
854539.6838368422,987939.3256421053,2702.0843718694737,-6.812781085370108
854638.8943631579,987835.1151157895,2421.868719801053,-5.132072764195944
854242.0522578948,988147.7466947369,2505.933415421579,-6.1665087252753965
854539.6838368422,988408.2730105263,2505.933415421579,-5.719817104973033
854440.4733105263,988043.536168421,2505.933415421579,-6.028051728664329
854936.5259421053,987678.7993263159,2421.868719801053,-4.42936023635749
854142.841731579,988147.7466947369,2393.8471545942107,-4.5676027425839365
853944.4206789475,988408.2730105263,2393.8471545942107,-4.719155902886975
854837.3154157895,987835.1151157895,2589.9981110421054,-6.711517444831549
854638.8943631579,987730.9045894737,2618.0196762489477,-7.091441302815287
854341.2627842106,988304.0624842106,2618.0196762489477,-7.000311590679947
855333.3680473685,988408.2730105263,2618.0196762489477,-4.631907761175178
853944.4206789475,987574.5888,2337.8040241805265,-3.799084549821962
854341.2627842106,988199.8519578947,2618.0196762489477,-6.8781360925270825
854341.2627842106,988095.641431579,2561.976545835263,-6.50472759096516
855134.9469947369,988043.536168421,2646.0412414557895,-6.259528603307396
854936.5259421053,987678.7993263159,2646.0412414557895,-5.106889531884963
855432.5785736842,987835.1151157895,2533.9549806284213,-4.5879432309634085
855035.7364684211,987730.9045894737,2533.9549806284213,-5.88024134578456
854936.5259421053,988304.0624842106,2674.062806662632,-6.8361346972994586
854440.4733105263,987626.6940631579,2533.9549806284213,-5.912339402445085
855432.5785736842,987626.6940631579,2561.976545835263,-3.844026868622168
854738.1048894738,987626.6940631579,2421.868719801053,-4.691428884100864
854142.841731579,988356.1677473685,2477.911850214737,-5.973321749694381
854142.841731579,988251.9572210526,2561.976545835263,-6.474144581500503
854738.1048894738,987574.5888,2646.0412414557895,-4.88071534073665
854738.1048894738,988095.641431579,2674.062806662632,-7.1831075574966645
853845.2101526316,987835.1151157895,2421.868719801053,-5.882790752362711
854539.6838368422,987887.2203789474,2674.062806662632,-7.0637545071452665
853944.4206789475,987835.1151157895,2365.8255893873684,-4.963128754717733
853944.4206789475,988512.4835368422,2421.868719801053,-5.433319754738321
854738.1048894738,988356.1677473685,2674.062806662632,-6.989314163801312
854638.8943631579,988251.9572210526,2449.890285007895,-4.713844699521374
854638.8943631579,988251.9572210526,2533.9549806284213,-6.042669294254997
854837.3154157895,987574.5888,2618.0196762489477,-5.179712137582918
854341.2627842106,987887.2203789474,2393.8471545942107,-4.79135218513476
854837.3154157895,987730.9045894737,2674.062806662632,-5.5436843680428565
855333.3680473685,987835.1151157895,2505.933415421579,-5.3739907695394695
854242.0522578948,987835.1151157895,2393.8471545942107,-4.972060267925853
855134.9469947369,988304.0624842106,2646.0412414557895,-6.704641228518809
854242.0522578948,988356.1677473685,2533.9549806284213,-5.94931148238062
854638.8943631579,987626.6940631579,2589.9981110421054,-6.081256416904988
854837.3154157895,988147.7466947369,2477.911850214737,-5.2004091788105145
853845.2101526316,988251.9572210526,2449.890285007895,-6.015832105458276
855234.1575210526,987730.9045894737,2618.0196762489477,-4.255589630427046
854242.0522578948,987835.1151157895,2337.8040241805265,-3.9120844804823
854142.841731579,988251.9572210526,2589.9981110421054,-6.848173974848354
854738.1048894738,987939.3256421053,2505.933415421579,-5.790400583432907
854341.2627842106,988564.5888,2477.911850214737,-5.213636458267786
854043.6312052632,987730.9045894737,2393.8471545942107,-5.2131324941235535
854242.0522578948,987991.4309052632,2365.8255893873684,-4.100507419864847
854043.6312052632,988460.3782736842,2421.868719801053,-5.080946311149113
854638.8943631579,987939.3256421053,2730.105937076316,-7.0066075693564
854936.5259421053,988408.2730105263,2589.9981110421054,-6.36288782876275
854341.2627842106,988043.536168421,2702.0843718694737,-6.957757308591593
854440.4733105263,987835.1151157895,2365.8255893873684,-4.123997777064612
854539.6838368422,987626.6940631579,2533.9549806284213,-5.440642868173068
854043.6312052632,987574.5888,2309.7824589736842,-3.684688080774867
855035.7364684211,988147.7466947369,2505.933415421579,-5.431039165721079
855035.7364684211,987678.7993263159,2618.0196762489477,-5.266251277260988
855234.1575210526,987783.0098526316,2561.976545835263,-5.63831271822203
855234.1575210526,987991.4309052632,2646.0412414557895,-5.18190641397185
854043.6312052632,988408.2730105263,2421.868719801053,-5.357857102755709
854440.4733105263,987783.0098526316,2421.868719801053,-5.353926395178072
855432.5785736842,987730.9045894737,2533.9549806284213,-4.4528314107491065
855234.1575210526,988408.2730105263,2561.976545835263,-5.585245552822148
854440.4733105263,988147.7466947369,2646.0412414557895,-6.9979347945920605
854440.4733105263,987730.9045894737,2365.8255893873684,-4.196520103209872
854043.6312052632,988199.8519578947,2505.933415421579,-6.364671795494787
855531.7891,988251.9572210526,2533.9549806284213,-3.877787215432419
853944.4206789475,988199.8519578947,2533.9549806284213,-6.3452022991755745
854638.8943631579,988460.3782736842,2618.0196762489477,-6.664649458596386
853845.2101526316,988408.2730105263,2477.911850214737,-5.61989700658766
854440.4733105263,987730.9045894737,2618.0196762489477,-6.558437317330685
855234.1575210526,987783.0098526316,2477.911850214737,-5.177033827018537
854936.5259421053,987730.9045894737,2533.9549806284213,-5.923652315562669
854242.0522578948,988356.1677473685,2618.0196762489477,-6.958554086094645
855333.3680473685,988304.0624842106,2561.976545835263,-5.382263868212347
854837.3154157895,988043.536168421,2589.9981110421054,-6.792011769226067
854142.841731579,988251.9572210526,2421.868719801053,-5.143235192542142
855432.5785736842,988043.536168421,2561.976545835263,-4.417412593609793
854341.2627842106,988043.536168421,2449.890285007895,-5.501890508414692
854837.3154157895,987939.3256421053,2702.0843718694737,-6.918912593134205
854738.1048894738,988512.4835368422,2505.933415421579,-5.172745371034372
854440.4733105263,987678.7993263159,2646.0412414557895,-6.234281446752306
855035.7364684211,988304.0624842106,2589.9981110421054,-6.600674388131689
854440.4733105263,988095.641431579,2674.062806662632,-7.052371257537254
854539.6838368422,988043.536168421,2477.911850214737,-5.890591130661644
855035.7364684211,987626.6940631579,2449.890285007895,-5.021798211548137
854142.841731579,988460.3782736842,2421.868719801053,-4.859749465417011
854638.8943631579,987887.2203789474,2393.8471545942107,-4.225466142240553
854242.0522578948,988304.0624842106,2477.911850214737,-5.967766650602496
854043.6312052632,988095.641431579,2393.8471545942107,-4.820420560808214
854539.6838368422,987939.3256421053,2393.8471545942107,-4.499958300977728
854341.2627842106,988304.0624842106,2646.0412414557895,-7.131110620080556
854837.3154157895,988147.7466947369,2561.976545835263,-6.232912954136276
855035.7364684211,988095.641431579,2505.933415421579,-5.637424016734361
854440.4733105263,988095.641431579,2758.127502283158,-6.911827155099001
854043.6312052632,988512.4835368422,2505.933415421579,-5.464340141786574
855134.9469947369,988408.2730105263,2561.976545835263,-5.823669020943798
853944.4206789475,987730.9045894737,2365.8255893873684,-4.8422780192444534
854043.6312052632,987730.9045894737,2337.8040241805265,-4.374867594434075
854837.3154157895,988408.2730105263,2533.9549806284213,-5.536175338002371
854341.2627842106,987783.0098526316,2589.9981110421054,-6.40004940051416
854638.8943631579,987678.7993263159,2589.9981110421054,-6.372959616833198
854638.8943631579,988199.8519578947,2758.127502283158,-6.776544009642976
854539.6838368422,988199.8519578947,2533.9549806284213,-6.175670954737467
854837.3154157895,988095.641431579,2730.105937076316,-6.905303512528278
855234.1575210526,988512.4835368422,2589.9981110421054,-4.816985757654006
854242.0522578948,988356.1677473685,2449.890285007895,-5.468746050135683
854142.841731579,988356.1677473685,2421.868719801053,-4.906674333518692
853944.4206789475,987835.1151157895,2505.933415421579,-5.5107030693084065
854837.3154157895,988095.641431579,2702.0843718694737,-7.1503475854085465
853646.7891,987887.2203789474,2337.8040241805265,-4.098654504816622
854440.4733105263,988512.4835368422,2561.976545835263,-5.795008599787077
854638.8943631579,988251.9572210526,2589.9981110421054,-6.951656865161139
854142.841731579,988408.2730105263,2533.9549806284213,-5.790638446600165
854638.8943631579,987730.9045894737,2561.976545835263,-6.183814886114397
854539.6838368422,987939.3256421053,2674.062806662632,-6.86363501949378
853845.2101526316,987939.3256421053,2421.868719801053,-6.130913895540888
854341.2627842106,988095.641431579,2533.9549806284213,-6.344271142587908
854539.6838368422,987783.0098526316,2505.933415421579,-5.884105680986422
854440.4733105263,988304.0624842106,2702.0843718694737,-6.900118676594572
855134.9469947369,988304.0624842106,2505.933415421579,-5.066483264632397
855134.9469947369,988251.9572210526,2505.933415421579,-5.122346817840576
854242.0522578948,988251.9572210526,2505.933415421579,-5.98853782542966
854539.6838368422,988512.4835368422,2449.890285007895,-4.158682746175234
854242.0522578948,987991.4309052632,2477.911850214737,-6.068310319785956
854738.1048894738,988304.0624842106,2477.911850214737,-4.915537778554785
854440.4733105263,988304.0624842106,2674.062806662632,-6.912393150700054
855134.9469947369,988251.9572210526,2533.9549806284213,-5.509992760679096
854738.1048894738,988095.641431579,2421.868719801053,-4.239024716032999
855333.3680473685,987678.7993263159,2477.911850214737,-4.818541940921469
854242.0522578948,988199.8519578947,2561.976545835263,-6.652100741030976
854738.1048894738,987626.6940631579,2589.9981110421054,-6.056371344555984
855234.1575210526,987835.1151157895,2589.9981110421054,-5.661026593745853
854936.5259421053,987574.5888,2533.9549806284213,-5.355453091722246
854142.841731579,988408.2730105263,2421.868719801053,-5.08043825035655
854142.841731579,987626.6940631579,2477.911850214737,-5.518171770676769
854043.6312052632,988199.8519578947,2589.9981110421054,-6.648787971646321
854936.5259421053,987626.6940631579,2477.911850214737,-5.1604039440386344
854539.6838368422,988147.7466947369,2533.9549806284213,-6.134324048982202
854043.6312052632,988043.536168421,2589.9981110421054,-6.538050590573657
855432.5785736842,988199.8519578947,2561.976545835263,-4.506090817525104
854638.8943631579,988095.641431579,2758.127502283158,-7.128917296879944
854837.3154157895,988251.9572210526,2477.911850214737,-4.985998277075993
854539.6838368422,987991.4309052632,2505.933415421579,-6.001803937277551
854242.0522578948,987991.4309052632,2505.933415421579,-6.180188017020841
855035.7364684211,988251.9572210526,2674.062806662632,-6.65881179731135
855234.1575210526,988147.7466947369,2533.9549806284213,-5.801693481987888
854242.0522578948,988147.7466947369,2646.0412414557895,-6.94541740619695
855333.3680473685,987887.2203789474,2477.911850214737,-4.412732933707044
854936.5259421053,988512.4835368422,2505.933415421579,-4.934117621219729
854341.2627842106,988512.4835368422,2505.933415421579,-5.403752813256554
854341.2627842106,988304.0624842106,2421.868719801053,-4.796540413871146
854043.6312052632,987730.9045894737,2309.7824589736842,-3.8390911467241766
855432.5785736842,988147.7466947369,2561.976545835263,-4.597865736703047
855234.1575210526,988460.3782736842,2561.976545835263,-5.4521022947487205
854043.6312052632,987626.6940631579,2533.9549806284213,-4.8150673102858
854043.6312052632,988147.7466947369,2393.8471545942107,-4.991805579234964
855035.7364684211,988095.641431579,2561.976545835263,-6.416919555591606
854440.4733105263,987783.0098526316,2393.8471545942107,-4.747123980081102
855333.3680473685,988408.2730105263,2505.933415421579,-4.486214239822164
854242.0522578948,988147.7466947369,2393.8471545942107,-4.45199906251386
854738.1048894738,987626.6940631579,2618.0196762489477,-6.374621873751523
854837.3154157895,987991.4309052632,2421.868719801053,-4.353411958825542
854242.0522578948,988408.2730105263,2561.976545835263,-6.095187015168578
854638.8943631579,988408.2730105263,2618.0196762489477,-6.92895490211546
854837.3154157895,987574.5888,2505.933415421579,-5.194442708389293
854142.841731579,987678.7993263159,2477.911850214737,-5.761669382371255
853944.4206789475,988095.641431579,2365.8255893873684,-4.757898960881156
854738.1048894738,988199.8519578947,2533.9549806284213,-5.8634833923212675
855333.3680473685,988408.2730105263,2533.9549806284213,-4.977048654993672
854341.2627842106,987835.1151157895,2365.8255893873684,-4.4262968753315
855035.7364684211,987626.6940631579,2505.933415421579,-5.327331349520892
853745.9996263159,987939.3256421053,2337.8040241805265,-4.531078762149017
854738.1048894738,988043.536168421,2730.105937076316,-6.984092136128224
854242.0522578948,988199.8519578947,2449.890285007895,-5.626161780690429
854440.4733105263,988095.641431579,2421.868719801053,-4.812478888895235
854043.6312052632,987887.2203789474,2589.9981110421054,-6.060682541755817
854043.6312052632,988095.641431579,2589.9981110421054,-6.552904234162768
854242.0522578948,987626.6940631579,2646.0412414557895,-5.977389025550478
854936.5259421053,988251.9572210526,2505.933415421579,-5.230476867696622
854341.2627842106,987678.7993263159,2533.9549806284213,-5.97162120847559
854341.2627842106,988251.9572210526,2505.933415421579,-5.871550971689047
854341.2627842106,988095.641431579,2702.0843718694737,-6.8296401518390555
854539.6838368422,987887.2203789474,2477.911850214737,-5.942469244049035
854341.2627842106,987783.0098526316,2365.8255893873684,-4.449153091862995
854142.841731579,987730.9045894737,2589.9981110421054,-6.257107874536524
854738.1048894738,988199.8519578947,2589.9981110421054,-6.695655311206085
855134.9469947369,987991.4309052632,2674.062806662632,-5.76145953997701
854638.8943631579,988304.0624842106,2505.933415421579,-5.674589951630362
855134.9469947369,988147.7466947369,2674.062806662632,-6.026690942278945
855035.7364684211,987887.2203789474,2561.976545835263,-6.389424472609798
854738.1048894738,988408.2730105263,2533.9549806284213,-5.6031769433968135
854440.4733105263,988304.0624842106,2533.9549806284213,-6.059142571604815
853646.7891,988095.641431579,2393.8471545942107,-4.82106131948758
854440.4733105263,987939.3256421053,2505.933415421579,-6.0386877221757755
853944.4206789475,987835.1151157895,2309.7824589736842,-3.827421198110064
854638.8943631579,988304.0624842106,2561.976545835263,-6.317669429136561
854142.841731579,988304.0624842106,2421.868719801053,-5.182517542571192
854638.8943631579,988199.8519578947,2477.911850214737,-5.620760488210236
854539.6838368422,988460.3782736842,2646.0412414557895,-6.797379520119829
854837.3154157895,987626.6940631579,2589.9981110421054,-5.9010654370814315
853845.2101526316,988408.2730105263,2393.8471545942107,-5.176264003716932
854440.4733105263,988356.1677473685,2589.9981110421054,-6.616750024642287
854936.5259421053,988408.2730105263,2477.911850214737,-4.574783192721233
855432.5785736842,988147.7466947369,2505.933415421579,-4.446136342807046
854341.2627842106,987678.7993263159,2730.105937076316,-5.975337085537018
854936.5259421053,988147.7466947369,2618.0196762489477,-7.128806960858879
853845.2101526316,988460.3782736842,2421.868719801053,-5.627696178419322
854539.6838368422,988251.9572210526,2730.105937076316,-6.877685389841116
854242.0522578948,987783.0098526316,2533.9549806284213,-5.94345974906037
854242.0522578948,987939.3256421053,2646.0412414557895,-6.812549166589854
855134.9469947369,987835.1151157895,2646.0412414557895,-5.454279319819094
855531.7891,988408.2730105263,2533.9549806284213,-3.813965527622388
854837.3154157895,988356.1677473685,2449.890285007895,-4.063868474873883
854638.8943631579,988095.641431579,2449.890285007895,-4.941094331783397
855035.7364684211,988460.3782736842,2618.0196762489477,-5.782428005647753
855035.7364684211,988199.8519578947,2674.062806662632,-6.861083685347691
854837.3154157895,987835.1151157895,2702.0843718694737,-5.812922746583332
853745.9996263159,987730.9045894737,2281.7608937668424,-3.661568512866425
853845.2101526316,987783.0098526316,2421.868719801053,-5.298833505939545
855134.9469947369,988408.2730105263,2505.933415421579,-4.767310651581208
854936.5259421053,988043.536168421,2477.911850214737,-5.292159214825772
854539.6838368422,987887.2203789474,2449.890285007895,-5.463863536341845
855035.7364684211,987887.2203789474,2477.911850214737,-5.359337181256279
854936.5259421053,988043.536168421,2449.890285007895,-4.602204466636975
854440.4733105263,988356.1677473685,2449.890285007895,-4.820906533040487
854638.8943631579,987730.9045894737,2702.0843718694737,-6.029372869539282
854440.4733105263,988095.641431579,2393.8471545942107,-4.231395837866987
854242.0522578948,988460.3782736842,2533.9549806284213,-5.5394407262704535
855035.7364684211,987626.6940631579,2561.976545835263,-5.271032784516515
854539.6838368422,987939.3256421053,2421.868719801053,-4.9308187414289115
854638.8943631579,988095.641431579,2730.105937076316,-7.008826269545104
854440.4733105263,987678.7993263159,2505.933415421579,-5.768897043278324
854539.6838368422,987626.6940631579,2421.868719801053,-4.938856667579991
854341.2627842106,987887.2203789474,2533.9549806284213,-6.255879009790298
854638.8943631579,987835.1151157895,2618.0196762489477,-7.060382586628888
855035.7364684211,987991.4309052632,2702.0843718694737,-5.823527725660375
855134.9469947369,987887.2203789474,2505.933415421579,-5.783381004486867
854242.0522578948,988095.641431579,2477.911850214737,-5.951340704448343
855134.9469947369,988199.8519578947,2477.911850214737,-4.605323161669249
854440.4733105263,987574.5888,2477.911850214737,-5.1757062727695615
854242.0522578948,988147.7466947369,2674.062806662632,-7.032258690747969
855234.1575210526,988564.5888,2533.9549806284213,-4.672518224920452
854837.3154157895,987730.9045894737,2477.911850214737,-5.689454710924688
855134.9469947369,988147.7466947369,2618.0196762489477,-7.182128691801807
854638.8943631579,987626.6940631579,2674.062806662632,-5.517241022709073
853745.9996263159,988356.1677473685,2449.890285007895,-5.112423334861849
853944.4206789475,988095.641431579,2449.890285007895,-6.217139513679432
854242.0522578948,987835.1151157895,2674.062806662632,-6.6871272609695955
855134.9469947369,987939.3256421053,2561.976545835263,-6.372626767740786
854738.1048894738,988304.0624842106,2505.933415421579,-5.445920358988455
854539.6838368422,987887.2203789474,2589.9981110421054,-6.77881087302478
854440.4733105263,988460.3782736842,2561.976545835263,-5.863065510849738
854341.2627842106,987835.1151157895,2674.062806662632,-6.711488193982816
854440.4733105263,987887.2203789474,2477.911850214737,-6.072532455671824
854638.8943631579,987783.0098526316,2477.911850214737,-5.842607830542334
855134.9469947369,987678.7993263159,2477.911850214737,-5.450967567860163
854539.6838368422,987574.5888,2477.911850214737,-4.976509872589737
854638.8943631579,987991.4309052632,2674.062806662632,-7.0752458653234065
854936.5259421053,987835.1151157895,2533.9549806284213,-5.930168059063318
855134.9469947369,988043.536168421,2674.062806662632,-5.771185188247362
854440.4733105263,987835.1151157895,2421.868719801053,-5.260373662713066
854043.6312052632,987939.3256421053,2421.868719801053,-5.557233032272882
854738.1048894738,988356.1677473685,2505.933415421579,-5.554092123927285
854738.1048894738,987887.2203789474,2421.868719801053,-4.900719428626614
854936.5259421053,988147.7466947369,2477.911850214737,-5.174193008675799
853944.4206789475,987783.0098526316,2337.8040241805265,-4.557329942384345
854142.841731579,987835.1151157895,2533.9549806284213,-6.028443484647003
854539.6838368422,988512.4835368422,2533.9549806284213,-5.530489355779056
853944.4206789475,987887.2203789474,2421.868719801053,-5.754519989925067
854242.0522578948,988304.0624842106,2505.933415421579,-5.9673387021995055
854142.841731579,988199.8519578947,2533.9549806284213,-6.396304002710021
854440.4733105263,987835.1151157895,2674.062806662632,-6.950555452589845
854539.6838368422,988095.641431579,2702.0843718694737,-7.182887478826652
853944.4206789475,988460.3782736842,2421.868719801053,-5.554618582453361
854936.5259421053,988460.3782736842,2505.933415421579,-4.894864897237918
855333.3680473685,987626.6940631579,2533.9549806284213,-4.217767397898186
854539.6838368422,988043.536168421,2393.8471545942107,-4.195730103894973
855134.9469947369,987991.4309052632,2589.9981110421054,-6.729605099097502
854341.2627842106,988147.7466947369,2505.933415421579,-5.987887406677419
853845.2101526316,987939.3256421053,2365.8255893873684,-4.9348465497289045
854837.3154157895,988043.536168421,2533.9549806284213,-5.937436025364909
854738.1048894738,987730.9045894737,2561.976545835263,-6.210849773432277
853745.9996263159,987991.4309052632,2365.8255893873684,-5.018924226512319
855234.1575210526,987730.9045894737,2561.976545835263,-5.621611875114168
854638.8943631579,988460.3782736842,2561.976545835263,-6.100599770493075
854043.6312052632,987835.1151157895,2533.9549806284213,-6.005208954854498
854738.1048894738,988199.8519578947,2561.976545835263,-6.302455183560683
854936.5259421053,988564.5888,2533.9549806284213,-5.173845920333074
855035.7364684211,988460.3782736842,2533.9549806284213,-5.369495484209569
855432.5785736842,987678.7993263159,2505.933415421579,-4.350922641234083
854341.2627842106,987730.9045894737,2730.105937076316,-6.070626176083783
854539.6838368422,987574.5888,2674.062806662632,-5.422368825330291
853944.4206789475,988147.7466947369,2393.8471545942107,-5.014097472635306
854242.0522578948,987783.0098526316,2365.8255893873684,-4.547568659531262
854440.4733105263,987730.9045894737,2730.105937076316,-6.249341491871774
854936.5259421053,987991.4309052632,2674.062806662632,-7.105474733465055
854142.841731579,988199.8519578947,2449.890285007895,-5.631984550173453
855035.7364684211,987991.4309052632,2589.9981110421054,-6.784349706389938
855432.5785736842,988356.1677473685,2533.9549806284213,-4.707922128022123
854638.8943631579,988095.641431579,2702.0843718694737,-7.181884497094492
853944.4206789475,988043.536168421,2393.8471545942107,-5.58760514553743
854142.841731579,987939.3256421053,2421.868719801053,-5.292235757425225
854837.3154157895,988043.536168421,2618.0196762489477,-6.780112712766729
854043.6312052632,987783.0098526316,2421.868719801053,-5.569344528420925
854142.841731579,987991.4309052632,2421.868719801053,-5.539831896746389
